date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:22:32	65220/65220	---M--	200	added ('OK')	image/jpeg	etag:%22fec4-581769ce787ed%22	https://www.ds.com.tn/wp-content/uploads/2019/02/darty.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/darty.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:34	68017/68017	---M--	200	added ('OK')	image/jpeg	etag:%22109b1-581769d29676d%22	https://www.ds.com.tn/wp-content/uploads/2019/02/health_hall.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/health_hall.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:34	68388/68388	---M--	200	added ('OK')	image/jpeg	etag:%2210b24-581769e2e87f4%22	https://www.ds.com.tn/wp-content/uploads/2019/02/sahel_stand.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/sahel_stand.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:34	74455/74455	---M--	200	added ('OK')	image/jpeg	etag:%22122d7-581769e7666a1%22	https://www.ds.com.tn/wp-content/uploads/2019/02/sport_stand.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/sport_stand.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:35	68447/68447	---M--	200	added ('OK')	image/jpeg	etag:%2210b5f-581769eb665a8%22	https://www.ds.com.tn/wp-content/uploads/2019/02/sporthall.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/sporthall.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:35	66562/66562	---M--	200	added ('OK')	image/jpeg	etag:%2210402-58176b0c941fe%22	https://www.ds.com.tn/wp-content/uploads/2019/02/music-1.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/music-1.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:35	70508/70508	---M--	200	added ('OK')	image/jpeg	etag:%221136c-58176b100d0d5%22	https://www.ds.com.tn/wp-content/uploads/2019/02/stand-1.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/02/stand-1.jpg	(from https://www.ds.com.tn/studio-3d/)
13:22:35	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:35%20GMT	https://www.ds.com.tn/studio-3d/astra-google-fonts.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/astra-google-fonts.css	(from https://www.ds.com.tn/studio-3d/)
13:22:36	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:36%20GMT	https://www.ds.com.tn/studio-3d/astra-menu-animation.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/astra-menu-animation.css	(from https://www.ds.com.tn/studio-3d/)
13:22:37	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:36%20GMT	https://www.ds.com.tn/studio-3d/element-pack-site.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/element-pack-site.css	(from https://www.ds.com.tn/studio-3d/)
13:22:38	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:37%20GMT	https://www.ds.com.tn/studio-3d/wp-block-library.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/wp-block-library.css	(from https://www.ds.com.tn/studio-3d/)
13:22:39	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:39%20GMT	https://www.ds.com.tn/studio-3d/rs-plugin-settings.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/rs-plugin-settings.css	(from https://www.ds.com.tn/studio-3d/)
13:22:40	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:40%20GMT	https://www.ds.com.tn/studio-3d/siteground-optimizer-combined-styles-header.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/siteground-optimizer-combined-styles-header.css	(from https://www.ds.com.tn/studio-3d/)
13:22:42	41939/41939	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:42%20GMT	https://www.ds.com.tn/studio-3d/font-awesome-4-shim.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/font-awesome-4-shim.261.delayed	(from https://www.ds.com.tn/studio-3d/)
13:22:43	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:43%20GMT	https://www.ds.com.tn/studio-3d/hfe-style.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/hfe-style.css	(from https://www.ds.com.tn/studio-3d/)
13:22:44	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:44%20GMT	https://www.ds.com.tn/studio-3d/elementor-icons.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/elementor-icons.css	(from https://www.ds.com.tn/studio-3d/)
13:22:45	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:45%20GMT	https://www.ds.com.tn/studio-3d/elementor-animations.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/elementor-animations.css	(from https://www.ds.com.tn/studio-3d/)
13:22:46	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:46%20GMT	https://www.ds.com.tn/studio-3d/elementor-frontend.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/elementor-frontend.css	(from https://www.ds.com.tn/studio-3d/)
13:22:46	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:46%20GMT	https://www.ds.com.tn/studio-3d/font-awesome.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/font-awesome.css	(from https://www.ds.com.tn/studio-3d/)
13:22:47	41940/41940	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2023%20Aug%202019%2013:22:47%20GMT	https://www.ds.com.tn/studio-3d/elementor-global.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/elementor-global.css	(from https://www.ds.com.tn/studio-3d/)
13:22:48	19338/19338	---MC-	503	error ('Service%20Temporarily%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:48%20GMT	https://www.ds.com.tn/studio-3d/elementor-post-36.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/elementor-post-36.css	(from https://www.ds.com.tn/studio-3d/)
13:22:48	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:48%20GMT	https://www.ds.com.tn/studio-3d/elementor-post-3114.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/elementor-post-3114.css	(from https://www.ds.com.tn/studio-3d/)
13:22:49	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:49%20GMT	https://www.ds.com.tn/studio-3d/cherry-handler-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/cherry-handler-css.css	(from https://www.ds.com.tn/studio-3d/)
13:22:49	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:49%20GMT	https://www.ds.com.tn/studio-3d/jet-widgets.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/jet-widgets.css	(from https://www.ds.com.tn/studio-3d/)
13:22:49	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:49%20GMT	https://www.ds.com.tn/studio-3d/jet-widgets-skin.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/jet-widgets-skin.css	(from https://www.ds.com.tn/studio-3d/)
13:22:50	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:50%20GMT	https://www.ds.com.tn/studio-3d/jet-juxtapose-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/jet-juxtapose-css.css	(from https://www.ds.com.tn/studio-3d/)
13:22:50	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:50%20GMT	https://www.ds.com.tn/studio-3d/addtoany.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/addtoany.css	(from https://www.ds.com.tn/studio-3d/)
13:22:50	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:50%20GMT	https://www.ds.com.tn/studio-3d/astra-flexibility.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/astra-flexibility.js	(from https://www.ds.com.tn/studio-3d/)
13:22:51	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:51%20GMT	https://www.ds.com.tn/studio-3d/astra-theme-js.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/astra-theme-js.js	(from https://www.ds.com.tn/studio-3d/)
13:22:51	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:51%20GMT	https://www.ds.com.tn/studio-3d/addtoany.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/addtoany.js	(from https://www.ds.com.tn/studio-3d/)
13:22:52	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:52%20GMT	https://www.ds.com.tn/studio-3d/jquery.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/jquery.js	(from https://www.ds.com.tn/studio-3d/)
13:22:52	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:52%20GMT	https://www.ds.com.tn/studio-3d/tp-tools.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/tp-tools.js	(from https://www.ds.com.tn/studio-3d/)
13:22:53	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:52%20GMT	https://www.ds.com.tn/studio-3d/revmin.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/revmin.js	(from https://www.ds.com.tn/studio-3d/)
13:22:53	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:53%20GMT	https://www.ds.com.tn/studio-3d/wp-polls.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/wp-polls.js	(from https://www.ds.com.tn/studio-3d/)
13:22:53	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:53%20GMT	https://www.ds.com.tn/studio-3d/font-awesome-4-shim.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/studio-3d/font-awesome-4-shim.js	(from https://www.ds.com.tn/studio-3d/)
13:22:54	1543/1543	---M-Z	200	added ('OK')	text/css	etag:%22607-58feaf3c37eea-gzip%22	https://www.ds.com.tn/wp-content/uploads/elementor/css/post-53.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/elementor/css/post-53.css	(from https://www.ds.com.tn/blog/)
13:22:54	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:54%20GMT	https://www.ds.com.tn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ds.com.tn%2Fblog%2F	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-json/oembed/1.0/embedbc16	(from https://www.ds.com.tn/blog/)
13:22:55	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:55%20GMT	https://www.ds.com.tn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ds.com.tn%2Fblog%2F&format=xml	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-json/oembed/1.0/embed4041	(from https://www.ds.com.tn/blog/)
13:22:55	53699/53699	---M--	200	added ('OK')	image/jpeg	etag:%22d1c3-5848bbac1c31d%22	https://www.ds.com.tn/wp-content/uploads/2019/03/digital-marketing-b2b-700x350.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/03/digital-marketing-b2b-700x350.jpg	(from https://www.ds.com.tn/blog/)
13:22:55	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:55%20GMT	https://www.ds.com.tn/?p=53	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/index5fb3.html	(from https://www.ds.com.tn/blog/)
13:22:56	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:56%20GMT	https://www.ds.com.tn/author/digital-solutions/	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/author/digital-solutions/index.html	(from https://www.ds.com.tn/blog/)
13:22:56	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:56%20GMT	https://www.ds.com.tn/category/digital_marketing/	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/category/digital_marketing/index.html	(from https://www.ds.com.tn/blog/)
13:22:56	52246/52246	---M--	200	added ('OK')	image/png	etag:%22cc16-58489932adc78%22	https://www.ds.com.tn/wp-content/uploads/2019/03/Digital-Marketing-Tunisie-750x300.png	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/03/Digital-Marketing-Tunisie-750x300.png	(from https://www.ds.com.tn/blog/)
13:22:56	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:56%20GMT	https://www.ds.com.tn/le-digital-enflamme-le-marketing-b2b/	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/le-digital-enflamme-le-marketing-b2b/index.html	(from https://www.ds.com.tn/blog/)
13:22:56	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:56%20GMT	https://www.ds.com.tn/elementor-2481/	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/elementor-2481/index.html	(from https://www.ds.com.tn/blog/)
13:23:00	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:22:57%20GMT	https://www.ds.com.tn/category/developpement/	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/category/developpement/index.html	(from https://www.ds.com.tn/blog/)
13:23:05	137504/137504	---M--	200	added ('OK')	image/jpeg	etag:%2221920-58b5b4b438ad9%22	https://www.ds.com.tn/wp-content/uploads/2019/06/seo_digital_solutions.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/06/seo_digital_solutions.jpg	(from https://www.ds.com.tn/blog/)
13:23:06	96353/96353	---MC-	200	added ('OK')	text/javascript	date:Fri,%2023%20Aug%202019%2013:22:57%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	C:/Mes%20Sites%20Web/ds.sn.com/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://www.ds.com.tn/blog/)
13:23:06	37784/37784	---MCZ	200	added ('OK')	text/css	etag:%229398-58fe9a803cbab-gzip%22	https://www.ds.com.tn/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/wpforms-lite/assets/css/wpforms-full.css	(from https://www.ds.com.tn/blog/)
13:23:07	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:06%20GMT	https://www.ds.com.tn/blog/astra-google-fonts.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/astra-google-fonts.css	(from https://www.ds.com.tn/blog/)
13:23:07	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:07%20GMT	https://www.ds.com.tn/blog/astra-menu-animation.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/astra-menu-animation.css	(from https://www.ds.com.tn/blog/)
13:23:07	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:07%20GMT	https://www.ds.com.tn/blog/element-pack-site.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/element-pack-site.css	(from https://www.ds.com.tn/blog/)
13:23:08	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:08%20GMT	https://www.ds.com.tn/blog/wp-block-library.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/wp-block-library.css	(from https://www.ds.com.tn/blog/)
13:23:08	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:08%20GMT	https://www.ds.com.tn/blog/rs-plugin-settings.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/rs-plugin-settings.css	(from https://www.ds.com.tn/blog/)
13:23:09	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:09%20GMT	https://www.ds.com.tn/blog/siteground-optimizer-combined-styles-header.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/siteground-optimizer-combined-styles-header.css	(from https://www.ds.com.tn/blog/)
13:23:09	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:09%20GMT	https://www.ds.com.tn/blog/wp-polls.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/wp-polls.css	(from https://www.ds.com.tn/blog/)
13:23:09	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:09%20GMT	https://www.ds.com.tn/blog/wpforms-full.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/wpforms-full.css	(from https://www.ds.com.tn/blog/)
13:23:10	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:10%20GMT	https://www.ds.com.tn/blog/font-awesome-5-all.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/font-awesome-5-all.css	(from https://www.ds.com.tn/blog/)
13:23:10	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:10%20GMT	https://www.ds.com.tn/blog/font-awesome-4-shim.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/font-awesome-4-shim.css	(from https://www.ds.com.tn/blog/)
13:23:10	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:10%20GMT	https://www.ds.com.tn/blog/hfe-style.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/hfe-style.css	(from https://www.ds.com.tn/blog/)
13:23:11	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:11%20GMT	https://www.ds.com.tn/blog/elementor-icons.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/elementor-icons.css	(from https://www.ds.com.tn/blog/)
13:23:11	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:11%20GMT	https://www.ds.com.tn/blog/elementor-animations.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/elementor-animations.css	(from https://www.ds.com.tn/blog/)
13:23:12	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:12%20GMT	https://www.ds.com.tn/blog/elementor-frontend.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/elementor-frontend.css	(from https://www.ds.com.tn/blog/)
13:23:12	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:12%20GMT	https://www.ds.com.tn/blog/font-awesome.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/font-awesome.css	(from https://www.ds.com.tn/blog/)
13:23:13	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:13%20GMT	https://www.ds.com.tn/blog/elementor-global.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/elementor-global.css	(from https://www.ds.com.tn/blog/)
13:23:18	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:13%20GMT	https://www.ds.com.tn/blog/elementor-post-53.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/elementor-post-53.css	(from https://www.ds.com.tn/blog/)
13:23:18	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:18%20GMT	https://www.ds.com.tn/blog/elementor-post-3114.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/elementor-post-3114.css	(from https://www.ds.com.tn/blog/)
13:23:18	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:19%20GMT	https://www.ds.com.tn/blog/cherry-handler-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/cherry-handler-css.css	(from https://www.ds.com.tn/blog/)
13:23:19	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:19%20GMT	https://www.ds.com.tn/blog/jet-widgets.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/jet-widgets.css	(from https://www.ds.com.tn/blog/)
13:23:19	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:19%20GMT	https://www.ds.com.tn/blog/jet-widgets-skin.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/jet-widgets-skin.css	(from https://www.ds.com.tn/blog/)
13:23:19	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:20%20GMT	https://www.ds.com.tn/blog/jet-juxtapose-css.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/jet-juxtapose-css.css	(from https://www.ds.com.tn/blog/)
13:23:20	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:20%20GMT	https://www.ds.com.tn/blog/astra-flexibility.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/astra-flexibility.js	(from https://www.ds.com.tn/blog/)
13:23:20	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:20%20GMT	https://www.ds.com.tn/blog/astra-theme-js.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/astra-theme-js.js	(from https://www.ds.com.tn/blog/)
13:23:21	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:21%20GMT	https://www.ds.com.tn/blog/addtoany.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/addtoany.js	(from https://www.ds.com.tn/blog/)
13:23:21	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:21%20GMT	https://www.ds.com.tn/blog/jquery.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/jquery.js	(from https://www.ds.com.tn/blog/)
13:23:22	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:22%20GMT	https://www.ds.com.tn/blog/tp-tools.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/tp-tools.js	(from https://www.ds.com.tn/blog/)
13:23:23	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:23%20GMT	https://www.ds.com.tn/blog/wp-polls.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/wp-polls.29b.delayed	(from https://www.ds.com.tn/blog/)
13:23:24	19414/19414	---MC-	503	error ('Service%20Unavailable')	text/html	date:Fri,%2023%20Aug%202019%2013:23:23%20GMT	https://www.ds.com.tn/blog/font-awesome-4-shim.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/blog/font-awesome-4-shim.js	(from https://www.ds.com.tn/blog/)
13:23:24	24368/24368	---M-Z	200	added ('OK')	application/x-javascript	etag:%225f30-58fe9a803b052-gzip%22	https://www.ds.com.tn/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/wpforms-lite/assets/js/jquery.validate.min.js	(from https://www.ds.com.tn/blog/)
13:23:24	4014/4014	---M-Z	200	added ('OK')	application/x-javascript	etag:%22fae-58fe9a803ac6a-gzip%22	https://www.ds.com.tn/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/plugins/wpforms-lite/assets/js/mailcheck.min.js	(from https://www.ds.com.tn/blog/)
13:23:24	29955/29955	---M-Z	200	added ('OK')	application/x-javascript	etag:%227503-58fe9a7fbc400-gzip%22	https://www.ds.com.tn/wp-content/uploads/siteground-optimizer-assets/wpforms.min.js	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/siteground-optimizer-assets/wpforms.min.js	(from https://www.ds.com.tn/blog/)
13:23:25	57730/57730	---M--	200	added ('OK')	image/jpeg	etag:%22e182-57ebe6b48eed8%22	https://www.ds.com.tn/wp-content/uploads/2019/01/Demandez-un-devis-bouton-rouge-1024x483.jpg	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/2019/01/Demandez-un-devis-bouton-rouge-1024x483.jpg	(from https://www.ds.com.tn/devis-gratuit/)
13:23:26	7774/7774	---M-Z	200	added ('OK')	text/css	etag:%221e5e-59013b0d9bfe0-gzip%22	https://www.ds.com.tn/wp-content/uploads/elementor/css/post-26.css	C:/Mes%20Sites%20Web/ds.sn.com/www.ds.com.tn/wp-content/uploads/elementor/css/post-26.css	(from https://www.ds.com.tn/devis-gratuit/)
